Contact ID,What is your current level of education?,Primary Associated Company ID,Number of Associated Deals,Omics Technology you are more interested in,Country/Region,City,Create Date,Level of Education,Last Activity Date,Original Source,Close Date,Days To Close,How difficult was it to take the couses?,How would you rate your experience?,Quote/Testimonial,Rate your experience,Rate your overall experience,Total Revenue,Was the previous course you took useful to complete this lesson?,Were the topics covered of interest?,What would you rate the workshop (1 poor - 5 excellent),Would you recommend the OmicsLogic Bioinformatics Research Fellowship Program to other students?,Would you recommend the course to anyone?,Associated Company
17056001,,,,,,,4/10/22 9:26,,,Offline Sources,,,,,,,,,,,,,,
17055551,,,,,,,4/10/22 9:06,,,Offline Sources,,,,,,,,,,,,,,
17055501,,,,,,,4/10/22 9:05,,,Offline Sources,,,,,,,,,,,,,,
17055451,,,,,,,4/10/22 9:04,,,Offline Sources,,,,,,,,,,,,,,
17055201,,,,,,,4/10/22 8:53,,,Direct Traffic,,,,,,,,,,,,,,
17055151,,,,,,,4/10/22 8:51,,,Offline Sources,,,,,,,,,,,,,,
17054951,,8435166754,,,,Surat,4/10/22 8:42,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Organic Search,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,Sarvajanik University
17054351,,,,,,,4/10/22 7:18,,4/17/22 7:48,Offline Sources,,,,,,,,,,,,,,
17054101,,8435704197,,,,Oyo,4/10/22 6:48,Undergraduate (Bachelors - B.Sc. or B.A.),,Offline Sources,,,,,,,,,,,,,,Obafemi Awolowo University
17053751,,8434893433,2,,,Akowonjo,4/10/22 6:12,Undergraduate (Bachelors - B.Sc. or B.A.),,Offline Sources,,,Extremely easy,,,5,,,Yes,,,,Yes,"Ladoke Akintola University of Technology, Ogbomoso"
17053651,,5807047031,,,,,4/10/22 6:08,,,Offline Sources,,,,,,,,,,,,,,Um5R
16757201,,8434590588,1,,,Amukoko,4/10/22 4:57,Undergraduate (Bachelors - B.Sc. or B.A.),5/19/22 8:30,Direct Traffic,,,Extremely easy,,,5,,,Yes,,,,Yes,University of Ilorin
17053201,,,,,,,4/10/22 4:57,,,Offline Sources,,,,,,,,,,,,,,
17053151,,,,,,,4/10/22 4:51,,,Offline Sources,,,,,,,,,,,,,,
17052801,,8473901723,,,Kenya,Ugbowo,4/10/22 4:06,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/19/22 8:30,Offline Sources,,,,,,,,,,,,,,"Pan African University Institute for basic Sciences, Technology and Innovation"
17052352,,,,,Morocco,Rabat,4/10/22 3:42,Scientist (Institution or Company) ,,Offline Sources,,,,,viral proteomics,,,,,,,,,
17051101,,,,,,,4/10/22 3:03,,4/10/22 3:03,Offline Sources,,,,,,,,,,,,,,
17050851,,,,,,,4/10/22 2:17,,,Offline Sources,,,,,,,,,,,,,,
17050501,,,,,,,4/10/22 0:48,,,Offline Sources,,,,,,,,,,,,,,
17049951,,8617161795,,,,kolkata,4/9/22 23:11,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Offline Sources,,,Extremely easy,,,3,,,No,,,,Yes,central university of punjab
17049751,,,,,,,4/9/22 22:40,,,Offline Sources,,,,,,,,,,,,,,
17049601,,,,,,,4/9/22 22:05,,,Offline Sources,,,,,,,,,,,,,,
17049251,,,,,,,4/9/22 21:23,,,Offline Sources,,,,,,,,,,,,,,
17049001,,8433220474,,,,,4/9/22 19:56,,,Offline Sources,,,,,,,,,,,,,,Universidad del Rosario
17048851,,,,,,,4/9/22 19:44,,,Offline Sources,,,,,,,,,,,,,,
17048601,,,,,,,4/9/22 19:02,,,Offline Sources,,,,,,,,,,,,,,
17048351,,3227538390,,,COLOMBIA,BOGOTA,4/9/22 17:23,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Offline Sources,,,,,,,,,,,,,,Universidad Nacional de Colombia
17048101,,,,,,,4/9/22 17:21,,,Direct Traffic,,,,,,,,,,,,,,
17048201,,,3,,,,4/9/22 17:19,,,Organic Search,4/11/22 11:53,2,It was not hard neither too easy,,,2,,80,No,,,,No,
17047801,,8432983158,,,,Nashik,4/9/22 16:54,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Offline Sources,,,,,,,,,,,,,,Na
17047651,,,,,,,4/9/22 15:44,,,Offline Sources,,,,,,,,,,,,,,
17047351,,8344117023,,,,,4/9/22 15:24,,,Offline Sources,,,,,,,,,,,,,,Universidad Simon Bolivar
17047301,,8349089373,,,,,4/9/22 15:14,,,Offline Sources,,,,,,,,,,,,,,Kampala International University
17047151,,,,,,,4/9/22 14:59,,,Offline Sources,,,,,,,,,,,,,,
17047051,,,,,,,4/9/22 14:53,,,Offline Sources,,,,,,,,,,,,,,
17046901,,,,,,,4/9/22 14:12,,,Offline Sources,,,,,,,,,,,,,,
17046701,,,,,,,4/9/22 14:05,,,Offline Sources,,,,,,,,,,,,,,
17046451,,8452700829,2,,Latvia,Riga,4/9/22 13:53,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Referrals,4/14/22 21:40,6,Extremely easy,,,5,,20,Yes,,,,Yes,Anglia Ruskin University
17046051,,,,,,,4/9/22 13:01,,,Offline Sources,,,,,,,,,,,,,,
17045751,,8432667154,,,,Petrópolis,4/9/22 12:39,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Offline Sources,,,Extremely difficult,,,2,,,Yes,,,,No,FMP
17044801,,8430996905,2,,,Darwin,4/9/22 8:46,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Offline Sources,,,Extremely easy,,,5,,,Yes,,,,Yes,Territory Pathology
17044151,,,,,,,4/9/22 7:24,,,Direct Traffic,,,Extremely easy,,,3; 5,,,Yes,,,,Yes,
17044251,,8430201732,,,,,4/9/22 6:13,,,Offline Sources,,,,,,,,,,,,,,Ariel University
17044101,,8430157204,1,,,,4/9/22 5:52,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/16/22 10:00,Organic Social,5/5/22 5:29,26,,,,,,45,,,,,,University of Juba
17043951,,,,,,,4/9/22 5:09,,,Offline Sources,,,,,,,,,,,,,,
17043601,,8430095157,,,,,4/9/22 4:47,,,Direct Traffic,,,,,,,,,,,,,,Azərbaycan Tibb Universiteti
17043051,,8429778775,2,,,,4/9/22 2:01,Undergraduate (Bachelors - B.Sc. or B.A.),4/22/22 10:00,Organic Social,,,,,,,,,,,,,,College
17042901,,,,,,,4/9/22 0:50,,,Offline Sources,,,,,,,,,,,,,,
17042351,,,,,,,4/8/22 23:30,,,Organic Social,,,,,,,,,,,,,,
17042151,,,,,,,4/8/22 22:36,,,Organic Search,,,,,,,,,,,,,,
17042001,,8429468225,2,,,Etah,4/8/22 21:48,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/19/22 8:30,Organic Search,,,,,,,,,,,,,,Jamia Millia Islamia
17040951,M.sc,,,,Nigeria,Ilorin,4/8/22 16:53,,,Organic Social,,,,,,,,,,,,,,
17040351,,,,,,,4/8/22 15:08,,,Offline Sources,,,,,,,,,,,,,,
17039751,,,,,,,4/8/22 14:05,,,Offline Sources,,,,,,,,,,,,,,
17039151,,,,,,,4/8/22 13:44,,,Offline Sources,,,,,,,,,,,,,,
17038801,,8481694833,,,,Izhevsk,4/8/22 13:10,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Offline Sources,,,,,,,,,,,,,,Water Quality Control Center
17038701,,,,,,,4/8/22 12:53,,,Offline Sources,,,,,,,,,,,,,,
17038501,,8425906804,,,,,4/8/22 12:38,,,Direct Traffic,,,,,,,,,,,,,,McGill University
17038401,,,,,,,4/8/22 12:09,,,Offline Sources,,,,,,,,,,,,,,
17037701,,,,,,,4/8/22 11:18,,,Offline Sources,,,,,,,,,,,,,,
17037401,Masters,8427545636,2,,United States,Fort Mill,4/8/22 11:13,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/10/22 12:00,Offline Sources,4/11/22 11:50,4,It was not hard neither too easy,,,4,,120,Yes,,,,Yes,University of South Carolina School of Medicine
17036351,,,,,,,4/8/22 10:31,,,Offline Sources,,,,,,,,,,,,,,
17036201,,,,,,,4/8/22 10:29,,,Offline Sources,,,,,,,,,,,,,,
17035551,,8424812697,,,,Dharwad,4/8/22 10:15,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",4/22/22 10:00,Direct Traffic,,,,,,,,,,,,,,"Soniya Education Trust's College Of Pharmacy Dharwad, Karnataka"
17035201,,8424729883,,,,,4/8/22 10:07,Scientist (Institution or Company) ,,Email Marketing,,,,,,,,,,,,,,Universidad Nacional Autonoma de Mexico
17033251,,,,,,,4/8/22 7:46,,,Offline Sources,,,,,,,,,,,,,,
17031851,,8423068736,,,,,4/8/22 4:38,,,Offline Sources,,,,,,,,,,,,,,HMU
17031551,,8422989616,2,,,,4/8/22 4:26,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",4/22/22 10:00,Organic Social,,,,,,,,,,,,,,Iisc
17031501,,8423084966,,,,,4/8/22 4:13,,,Offline Sources,,,,,,,,,,,,,,Bvhrk
17031201,,,,,,,4/8/22 3:45,,,Direct Traffic,,,,,,,,,,,,,,
17030301,,,,,,,4/8/22 1:48,,,Offline Sources,,,,,,,,,,,,,,
17029802,,,,,,,4/8/22 0:51,,,Direct Traffic,,,,,,,,,,,,,,
17029301,,,,,,,4/7/22 23:29,,,Offline Sources,,,,,,,,,,,,,,
17028751,,8421587975,,,,,4/7/22 21:45,,,Offline Sources,,,,,,,,,,,,,,UAS Oficial
17027651,,6667855142,,,,,4/7/22 18:42,,,Offline Sources,,,,,,,,,,,,,,Universidad Nacional de Cordoba
17027301,,,,,,,4/7/22 17:37,,,Offline Sources,,,,,,,,,,,,,,
17026751,,,,,,,4/7/22 17:05,,,Offline Sources,,,,,,,,,,,,,,
17026651,,8419594138,,,,,4/7/22 16:51,Doctorate (Ph.D.),,Email Marketing,,,,,,,,,,,,,,organization- CBIT hyderabad
17025801,,8417374050,,,,,4/7/22 14:15,Doctorate (Ph.D.),,Organic Social,,,,,,,,,,,,,,University of education lahore
17024651,,,,,,,4/7/22 12:11,,,Offline Sources,,,,,,,,,,,,,,
17023551,,8416631629,,,,,4/7/22 11:35,,,Direct Traffic,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,Aaaaa
17024051,,,,,,,4/7/22 11:07,,,Offline Sources,,,,,,,,,,,,,,
17023851,,8415996064,,,,,4/7/22 11:05,,,Direct Traffic,,,,,,,,,,,,,,University of North Texas
17023801,,,,,,,4/7/22 11:03,,,Referrals,,,,,,,,,,,,,,
17023001,,,,,,,4/7/22 9:55,,,Offline Sources,,,,,,,,,,,,,,
17022451,,,,,,,4/7/22 9:14,,,Offline Sources,,,,,,,,,,,,,,
17022351,,,,,,,4/7/22 9:08,,,Offline Sources,,,,,,,,,,,,,,
17022051,,8518102320,,,IN,,4/7/22 8:55,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Referrals,,,,,,,,,,,,,,No experience
17021751,,6091634443,,,,,4/7/22 8:28,,,Direct Traffic,,,,,,,,,,,,,,Agricultural Research Council
17021701,Undergrad,8414264080,2,,India,New Delhi,4/7/22 8:19,Undergraduate (Bachelors - B.Sc. or B.A.),5/25/22 5:30,Direct Traffic,4/8/22 4:20,1,It was not hard neither too easy,,,5,,66.66,Yes,,,,Yes,Amity University NOIDA
17021001,,8414086737,2,,,Noida,4/7/22 8:07,Undergraduate (Bachelors - B.Sc. or B.A.),5/25/22 5:30,Direct Traffic,4/8/22 4:21,1,Extremely difficult,,,1,,66.66,No,,,,No,Amity University
17020201,,8413738905,2,,,New Delhi,4/7/22 7:29,Undergraduate (Bachelors - B.Sc. or B.A.),5/25/22 5:30,Direct Traffic,4/8/22 4:21,1,It was not hard neither too easy,,,5,,66.66,Yes,,,,Yes,Amity University Noida
17021051,,8413462123,,,,,4/7/22 6:44,,,Offline Sources,,,,,,,,,,,,,,EXECUTIVE SOFTWARE GUILD
17020951,,,,,,,4/7/22 6:17,,,Offline Sources,,,,,,,,,,,,,,
17020301,,,,,,,4/7/22 5:28,,,Offline Sources,,,,,,,,,,,,,,
17019551,,8412910254,,,,,4/7/22 4:25,,,Offline Sources,,,,,,,,,,,,,,Radboudumc
17018451,,8412272804,,,,Pune,4/7/22 2:23,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Offline Sources,,,,,,,,,,,,,,Jacobs University Bremen Germany
17018301,MSc Zoology,8518138118,1,,India,Gurugram,4/7/22 2:00,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/3/22 8:30,Direct Traffic,,,Extremely easy,, -,5,,,Yes,,,,Yes,"Miranda House, University of Delhi (2019-2021)"
17018251,,,,,,,4/7/22 1:59,,,Offline Sources,,,,,,,,,,,,,,
17016851,,,,,,,4/7/22 0:56,,,Offline Sources,,,,,,,,,,,,,,
17016701,,,,,,,4/7/22 0:41,,,Offline Sources,,,,,,,,,,,,,,
17016551,,7435161226,,,,,4/7/22 0:22,,,Offline Sources,,,,,,,,,,,,,,Gail Cerâmica
17016351,,,,,,,4/7/22 0:00,,,Offline Sources,,,,,,,,,,,,,,
17016251,,8412088415,,,,Chandigarh,4/6/22 23:49,Faculty ( In a University or any other institution),,Offline Sources,,,,,,,,,,,,,,"PGIMER, Chandigarh"
17016151,,,,,,,4/6/22 23:43,,,Offline Sources,,,,,,,,,,,,,,
17016051,,8411724664,,,,,4/6/22 23:27,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Direct Traffic,,,,,,,,,,,,,,"LAGOS STATE UNIVERSITY COLLEGE OF MEDICINE, OBSTETRICS AND GYNAECOLOGY DEPARTMENT"
17015101,,8411182724,,,,,4/6/22 20:14,,,Offline Sources,,,,,,,,,,,,,,meehl.org
17014151,,8416520220,,,,Turku,4/6/22 14:51,Undergraduate (Bachelors - B.Sc. or B.A.),,Offline Sources,,,,,,,,,,,,,,University of
17014001,,8409862028,,,,Pune,4/6/22 14:43,Faculty ( In a University or any other institution),,Referrals,,,,,,,,,,,,,,Abasaheb Garware College
17013401,,8409466383,,,India,Kolkata,4/6/22 13:26,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/3/22 9:30,Organic Search,,,,,,,,,,,,,,University of Liverpool
17013301,,,,,,,4/6/22 13:16,,,Direct Traffic,,,,,,,,,,,,,,
17004201,,8409282646,,,,,4/6/22 13:02,,,Direct Traffic,,,,,,,,,,,,,,Ondokuz Mayıs Üniversitesi
13256551,,8409195813,2,,,,4/6/22 12:33,Undergraduate (Bachelors - B.Sc. or B.A.),4/22/22 10:00,Direct Traffic,,,,,,,,,,,,,,Guru Nanak Khalsa College
17012851,,8409158937,,,,,4/6/22 12:13,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Email Marketing,,,,,,,,,,,,,,Autonomous University of Sinaloa
17011651,,,,,,,4/6/22 9:59,,,Offline Sources,,,,,,,,,,,,,,
17011601,,,,,,,4/6/22 9:55,,,Offline Sources,,,,,,,,,,,,,,
17011401,,4711831961,,,,,4/6/22 9:38,,,Offline Sources,,,,,,,,,,,,,,Amity University
17011201,,8407783773,2,,,,4/6/22 9:23,Undergraduate (Bachelors - B.Sc. or B.A.),4/22/22 10:00,Direct Traffic,,,,,,,,,,,,,,SASTRA Deemed University
17010201,,8407406207,,,,,4/6/22 8:00,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/3/22 9:30,Email Marketing,,,,,,,,,,,,,,Eastern Wyoming College
17009901,,8407518741,,,,,4/6/22 7:59,Associate Degree or High School,,Direct Traffic,,,,,,,,,,,,,,Centeral university of Haryana
17009601,,8407475976,,,,,4/6/22 7:43,Undergraduate (Bachelors - B.Sc. or B.A.),,Direct Traffic,,,,,,,,,,,,,,Central University of Haryana
17009401,,8409352017,,,,Tamale,4/6/22 7:33,Undergraduate (Bachelors - B.Sc. or B.A.),,Organic Social,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,Center for Scientific and Industrial Research - Water Research Institute
17008801,,,,,,,4/6/22 6:55,,,Offline Sources,,,,,,,,,,,,,,
17008701,,8408491316,,,,Kolkata,4/6/22 6:50,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",4/6/22 11:54,Organic Search,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,"Kiit University,Bhubaneswar,India"
17008751,,8425612647,,,,Addis Ababa,4/6/22 6:50,Faculty ( In a University or any other institution),,Organic Social,,,,,,,,,,,,,,Haramaya University
17008551,,,,,,,4/6/22 6:39,,,Offline Sources,,,,,,,,,,,,,,
17008151,,,,,,,4/6/22 6:17,,,Offline Sources,,,,,,,,,,,,,,
16976801,,8405758377,,,,,4/6/22 6:05,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Organic Social,,,,,,,,,,,,,,"Department of technology, Savitribai Phule Pune University"
17007101,,,,,,,4/6/22 5:55,,,Direct Traffic,,,,,,,,,,,,,,
17007151,,,,,,,4/6/22 5:28,,,Offline Sources,,,,,,,,,,,,,,
17006951,,,,,,,4/6/22 5:02,,,Offline Sources,,,,,,,,,,,,,,
17006601,,,,,,,4/6/22 4:47,,,Offline Sources,,,,,,,,,,,,,,
17006401,,,,,,,4/6/22 4:34,,,Offline Sources,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,
17006351,,8405328960,,,,,4/6/22 4:11,Faculty ( In a University or any other institution),,Organic Search,,,,,,,,,,,,,,中国医学科学院医学实验动物研究所
17006251,,,,,,,4/6/22 3:58,,,Offline Sources,,,,,,,,,,,,,,
17005951,,6614937644,,,,,4/6/22 3:28,,,Offline Sources,,,,,,,,,,,,,,Sri Ramachandra Institute Of Higher Education
17005901,,,,,,,4/6/22 3:21,,,Offline Sources,,,,,,,,,,,,,,
17005651,,,,,,,4/6/22 2:36,,,Offline Sources,,,,,,,,,,,,,,
17004651,,,,,,,4/6/22 1:28,,,Offline Sources,,,,,,,,,,,,,,
17003501,,,,,,,4/6/22 0:08,,,Offline Sources,,,,,,,,,,,,,,
17003201,,,,,,,4/5/22 23:45,,,Offline Sources,,,,,,,,,,,,,,
17002901,,8403953222,,,,,4/5/22 23:11,,,Offline Sources,,,,,,,,,,,,,,University of Maryland
17002101,,8404837947,,,,Eluru,4/5/22 21:45,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Direct Traffic,,,It was not hard neither too easy,,,4,,,Yes,,,,Yes,GITAM
17001901,,8403805589,,,,,4/5/22 21:38,,,Referrals,,,,,,,,,,,,,,Gig Spark
17001301,,8403662892,,,,,4/5/22 19:49,Undergraduate (Bachelors - B.Sc. or B.A.),4/22/22 10:00,Direct Traffic,,,,,,,,,,,,,,Seoul National University
17001101,,8403627801,,,,Batu Pahat,4/5/22 19:23,Doctorate (Ph.D.),,Offline Sources,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,Tun Hussein Onn University of Malaysia
17001051,,,,,,,4/5/22 19:16,,,Offline Sources,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,
17000751,,8403250584,1,,,Batu Pahat,4/5/22 18:57,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/19/22 8:30,Direct Traffic,,,,,,,,,,,,,,Tun Hussein Onn University of Malaysia
16997901,,,,,,,4/5/22 12:01,,,Offline Sources,,,,,,,,,,,,,,
16995901,,8398032409,,,,Minsk,4/5/22 10:03,Associate Degree or High School,,Offline Sources,,,,,,,,,,,,,,Atomicus
16995301,,,,,,,4/5/22 9:16,,,Offline Sources,,,,,,,,,,,,,,
16995251,,8397858363,,,,,4/5/22 9:16,Undergraduate (Bachelors - B.Sc. or B.A.),,Offline Sources,,,,,,,,,,,,,,Central University of Haryana
16995201,,,,,,,4/5/22 9:16,,,Offline Sources,,,,,,,,,,,,,,
16995051,,,,,,,4/5/22 9:13,,,Offline Sources,,,,,,,,,,,,,,
16994951,,,,,,,4/5/22 9:13,,,Offline Sources,,,,,,,,,,,,,,
16994901,,8407714070,,,,,4/5/22 9:13,Undergraduate (Bachelors - B.Sc. or B.A.),,Offline Sources,,,,,,,,,,,,,,Central university of Haryana
16994851,,8407636270,,,,,4/5/22 9:13,Scientist (Institution or Company) ,,Offline Sources,,,,,,,,,,,,,,Central University of Haryana
16994701,,8407448742,,,,,4/5/22 9:12,Undergraduate (Bachelors - B.Sc. or B.A.),,Offline Sources,,,,,,,,,,,,,,Student
16855101,,,,,,,4/5/22 9:08,,,Referrals,,,,,,,,,,,,,,
16993751,,,,,,,4/5/22 8:38,,,Offline Sources,,,,,,,,,,,,,,
16992651,,8395939240,,,,,4/5/22 7:39,Undergraduate (Bachelors - B.Sc. or B.A.),,Organic Social,,,,,,,,,,,,,,University of Nigeria Nsukka
16992351,,8395850367,,,,,4/5/22 7:21,Post-Graduate (Post-doctorate),4/22/22 10:00,Organic Social,,,,,,,,,,,,,,Purdue university
16991901,,,,,,,4/5/22 6:36,,,Offline Sources,,,,,,,,,,,,,,
16276601,,8395547811,,,,,4/5/22 5:13,Doctorate (Ph.D.),,Organic Search,,,,,,,,,,,,,,Thapar Institute of Engineering and Technology
16991101,,8395699070,,,,,4/5/22 5:09,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",4/22/22 10:00,Organic Social,,,,,,,,,,,,,,UCSI UNIVERSITY
16990601,,8395606109,,,,,4/5/22 4:17,Undergraduate (Bachelors - B.Sc. or B.A.),,Organic Social,,,,,,,,,,,,,,FUTA
16990201,,,,,,,4/5/22 2:35,,,Offline Sources,,,,,,,,,,,,,,
16989651,,8393149273,,,,Tuguegarao,4/5/22 1:28,Undergraduate (Bachelors - B.Sc. or B.A.),,Direct Traffic,,,,,,,,,,,,,,Cagayan State University
16989501,,7638949922,,,,,4/5/22 0:47,,,Offline Sources,,,,,,,,,,,,,,IISER KOLKATA
16987351,,8388592930,,,,,4/4/22 18:18,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Organic Social,,,,,,,,,,,,,,Unach
16986951,,8388306315,,,,,4/4/22 16:55,Faculty ( In a University or any other institution),,Organic Social,,,,,,,,,,,,,,Women in Neuroscience
16986251,,8387894289,,,,,4/4/22 15:47,,,Offline Sources,,,,,,,,,,,,,,Charite
16986001,,1745489344,,,,,4/4/22 15:25,,5/18/22 0:33,Offline Sources,,,,,,,,,,,,,,REVA University
16985951,,8386350969,,,,,4/4/22 15:21,,5/25/22 8:50,Offline Sources,,,,,,,,,,,,,,vakilsearch
16985751,,,2,,United States,Austin,4/4/22 15:00,Doctorate (Ph.D.),,Organic Social,4/5/22 4:16,1,,,,,,20,,,,,,
16985201,,8385832022,,,,,4/4/22 13:06,Doctorate (Ph.D.),,Organic Social,,,,,,,,,,,,,,University of hull
16984501,,8384998210,,,,,4/4/22 11:17,Post-Graduate (Post-doctorate),,Organic Social,,,,,,,,,,,,,,ISF College of Pharmacy
16984451,,,,,,,4/4/22 11:12,,,Offline Sources,,,,,,,,,,,,,,
16984001,,6855018072,,,,,4/4/22 10:29,,,Offline Sources,,,,,,,,,,,,,,Western University
16983851,,8383993365,,,,,4/4/22 10:12,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Referrals,,,,,,,,,,,,,,University of the Western Cape
16983551,,8125598983,,,,,4/4/22 9:47,,,Offline Sources,,,,,,,,,,,,,,Mako Medical
16983451,,,,,,,4/4/22 9:44,,,Organic Search,,,,,,,,,,,,,,
16980751,,8383357367,,,,,4/4/22 9:06,Scientist (Institution or Company) ,5/3/22 8:30,Organic Social,,,,,,,,,,,,,,MedBury Medical Services
16982751,,2641790437,,,,,4/4/22 8:25,,,Organic Search,,,,,,,,,,,,,,University of Cambridge
16982601,,3389806905,2,,United States,Highland Charter Township,4/4/22 7:44,,,Direct Traffic,4/5/22 4:14,1,Extremely easy,,,3,,20,No,,,,Yes,Michigan State University
16982301,,,,,,,4/4/22 7:33,,,Offline Sources,,,,,,,,,,,,,,
16981601,,2596550418,,,,,4/4/22 6:51,,4/4/22 6:51,Offline Sources,,,,,,,,,,,,,,IIIT Delhi
16981251,,,,,,,4/4/22 6:21,,4/4/22 6:21,Offline Sources,,,,,,,,,,,,,,
16979851,,8381505717,,,,,4/4/22 2:17,Undergraduate (Bachelors - B.Sc. or B.A.),,Organic Social,,,,,,,,,,,,,,Kluniversity
16979201,,,,,,,4/4/22 0:56,,,Offline Sources,,,,,,,,,,,,,,
16978801,,,,,,,4/3/22 23:49,,,Direct Traffic,,,,,,,,,,,,,,
16927951,,8380304484,1,,,Kurukshetra,4/3/22 20:05,Undergraduate (Bachelors - B.Sc. or B.A.),5/19/22 8:30,Organic Social,,,,,,,,,,,,,,DCRUST
16976601,,8379578729,1,,,Detroit,4/3/22 12:37,Doctorate (Ph.D.),5/19/22 8:30,Organic Social,,,,,,,,,,,,,,Wayne State Universiy
16975251,,8488709137,,,Uganda,mityana,4/3/22 8:39,Undergraduate (Bachelors - B.Sc. or B.A.),5/3/22 8:30,Organic Social,,,It was not hard neither too easy,,I am also looking out for industries that can provide me with apprenticeship in bioinformatics,5,,,Yes,,,,Yes,Anca Biotech
16974101,,,,,,,4/3/22 6:43,,,Organic Search,,,,,,,,,,,,,,
16973701,,,,,,,4/3/22 5:28,,,Offline Sources,,,,,,,,,,,,,,
16973601,,,,,,,4/3/22 5:21,,,Offline Sources,,,,,,,,,,,,,,
16973501,,8379113380,,,,Master Student,4/3/22 5:19,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Organic Search,,,It was not hard neither too easy,,,5,,,Yes,,,,Yes,Master Student
16973401,,,,,,,4/3/22 4:43,,,Direct Traffic,,,,,,,,,,,,,,
16971301,,,,,,,4/3/22 1:05,,,Direct Traffic,,,Extremely easy,,,5,,,Yes,,,,Yes,
16971151,,,,,,,4/3/22 0:23,,,Offline Sources,,,,,,,,,,,,,,
16970551,,,,,,,4/2/22 21:42,,,Organic Social,,,,,,,,,,,,,,
16969251,,,,,,,4/2/22 12:23,,,Offline Sources,,,,,,,,,,,,,,
16969101,,8375429005,,,,,4/2/22 12:01,,,Referrals,,,,,,,,,,,,,,Icddrb
16968751,,,,,,,4/2/22 10:24,,,Organic Social,,,,,,,,,,,,,,
16952151,,8374906895,,,,,4/2/22 5:57,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",,Organic Social,,,,,,,,,,,,,,Delta
16965901,,8374662484,,,,,4/2/22 2:23,,,Organic Social,,,,,,,,,,,,,,NONB
16965601,,,,,,,4/2/22 1:35,,,Offline Sources,,,,,,,,,,,,,,
16965301,,8374551932,,,Pakistan,Lahore,4/2/22 1:25,Undergraduate (Bachelors - B.Sc. or B.A.),,Direct Traffic,,,,,,,,,,,,,,University Of Central Punjab
16964051,,8374467879,,,India,Salem,4/1/22 23:12,Undergraduate (Bachelors - B.Sc. or B.A.),,Organic Search,,,It was not hard neither too easy,,,4,,,Yes,,,,Yes,Dr.N.G.P INSTITUTE OF TECHNOLOGY
